id_nodo,tipo_nodo,riesgo_alto
N-37512,persona_natural,0
N-29378,persona_natural,0
P-17598,persona_juridica,0
P-37515,persona_juridica,1
N-00151,persona_natural,0
N-06789,persona_natural,0
UT-40211,union_temporal,0
UT-1074,union_temporal,0
N-08151,persona_natural,0
N-00565,persona_natural,0
P-45915,persona_juridica,0
P-17380,persona_juridica,1
UT-43345,union_temporal,0
P-39849,persona_juridica,0
P-18140,persona_juridica,0
P-14172,persona_juridica,0
UT-2976,union_temporal,0
P-10916,persona_juridica,0
P-29311,persona_juridica,0
N-11320,persona_natural,0
N-02838,persona_natural,0
N-37839,persona_natural,1
N-22027,persona_natural,0
P-35838,persona_juridica,0
P-26906,persona_juridica,0
P-00581,persona_juridica,0
P-44587,persona_juridica,0
N-23740,persona_natural,0
P-48865,persona_juridica,0
P-38880,persona_juridica,0
N-37584,persona_natural,0
N-12837,persona_natural,1
P-21211,persona_juridica,0
P-40258,persona_juridica,0
N-06267,persona_natural,0
P-38781,persona_juridica,0
P-34416,persona_juridica,0
N-00552,persona_natural,0
P-45551,persona_juridica,0
P-38369,persona_juridica,0
P-01167,persona_juridica,0
P-43043,persona_juridica,0
P-49961,persona_juridica,0
P-17277,persona_juridica,0
N-08972,persona_natural,0
N-03943,persona_natural,0
P-26972,persona_juridica,0
N-07613,persona_natural,0
N-27433,persona_natural,1
P-00177,persona_juridica,0
N-02379,persona_natural,0
P-01556,persona_juridica,1
P-47706,persona_juridica,0
UT-0110,union_temporal,0
P-45173,persona_juridica,0
P-08109,persona_juridica,0
P-02448,persona_juridica,0
N-24528,persona_natural,0
P-01859,persona_juridica,0
UT-8420,union_temporal,0
N-07246,persona_natural,0
P-39834,persona_juridica,0
P-30807,persona_juridica,0
N-27881,persona_natural,1
N-05742,persona_natural,0
P-49002,persona_juridica,0
N-34586,persona_natural,0
N-28229,persona_natural,0
P-14411,persona_juridica,0
N-24828,persona_natural,0
UT-37101,union_temporal,0
P-38255,persona_juridica,0
P-49760,persona_juridica,0
N-22320,persona_natural,0
P-25568,persona_juridica,0
P-26405,persona_juridica,0
P-49409,persona_juridica,0
P-42174,persona_juridica,0
N-09454,persona_natural,0
N-27695,persona_natural,0
N-21138,persona_natural,0
N-23209,persona_natural,0
UT-39715,union_temporal,0
N-28871,persona_natural,0
N-36562,persona_natural,0
N-13562,persona_natural,0
P-26064,persona_juridica,0
N-10270,persona_natural,0
P-32601,persona_juridica,0
P-42116,persona_juridica,0
N-03384,persona_natural,0
P-14432,persona_juridica,0
N-15577,persona_natural,0
P-19755,persona_juridica,0
UT-28789,union_temporal,0
N-10443,persona_natural,0
P-19784,persona_juridica,0
N-12348,persona_natural,0
N-31494,persona_natural,0
P-08914,persona_juridica,0
P-04573,persona_juridica,0
P-47682,persona_juridica,1
P-17826,persona_juridica,0
N-22483,persona_natural,0
P-02186,persona_juridica,0
N-01431,persona_natural,0
N-31321,persona_natural,0
UT-6302,union_temporal,0
P-18431,persona_juridica,0
N-12141,persona_natural,0
N-33002,persona_natural,0
UT-40632,union_temporal,0
N-31136,persona_natural,0
N-05221,persona_natural,0
N-02308,persona_natural,0
P-44272,persona_juridica,0
UT-31448,union_temporal,0
P-51345,persona_juridica,0
N-06620,persona_natural,0
N-28694,persona_natural,0
N-33767,persona_natural,0
P-27100,persona_juridica,0
P-01762,persona_juridica,0
P-27878,persona_juridica,0
N-21251,persona_natural,0
P-39378,persona_juridica,0
N-23723,persona_natural,0
P-50977,persona_juridica,0
N-35419,persona_natural,1
P-31243,persona_juridica,0
P-41697,persona_juridica,0
P-27238,persona_juridica,0
N-06361,persona_natural,1
N-13414,persona_natural,0
P-06973,persona_juridica,1
P-44406,persona_juridica,1
N-29108,persona_natural,0
P-37038,persona_juridica,0
P-40529,persona_juridica,0
UT-42521,union_temporal,0
N-26316,persona_natural,0
N-17466,persona_natural,0
N-29771,persona_natural,1
P-19586,persona_juridica,0
P-30826,persona_juridica,0
P-49968,persona_juridica,0
N-12234,persona_natural,0
P-49542,persona_juridica,0
P-20869,persona_juridica,0
P-04409,persona_juridica,0
P-31471,persona_juridica,0
P-32816,persona_juridica,0
N-08101,persona_natural,0
P-39851,persona_juridica,0
N-24073,persona_natural,1
P-08224,persona_juridica,0
N-25234,persona_natural,0
P-04440,persona_juridica,0
N-37208,persona_natural,0
N-25649,persona_natural,0
P-15547,persona_juridica,1
N-00807,persona_natural,0
P-45166,persona_juridica,0
P-03863,persona_juridica,1
P-45294,persona_juridica,0
P-12968,persona_juridica,1
N-23036,persona_natural,0
N-34259,persona_natural,0
P-09407,persona_juridica,0
P-36355,persona_juridica,0
N-28207,persona_natural,0
P-10296,persona_juridica,0
N-03955,persona_natural,0
P-26172,persona_juridica,0
P-33384,persona_juridica,0
N-07491,persona_natural,0
N-09856,persona_natural,0
N-02489,persona_natural,0
UT-28134,union_temporal,0
N-03564,persona_natural,0
P-20880,persona_juridica,0
N-06626,persona_natural,0
P-05173,persona_juridica,0
P-45167,persona_juridica,0
P-31641,persona_juridica,0
P-16030,persona_juridica,0
UT-45080,union_temporal,0
P-05461,persona_juridica,0
N-31956,persona_natural,1
P-16659,persona_juridica,1
P-36903,persona_juridica,0
P-38509,persona_juridica,0
N-08831,persona_natural,1
P-51303,persona_juridica,0
N-16124,persona_natural,0
P-11778,persona_juridica,0
N-20150,persona_natural,1
N-27159,persona_natural,0
P-19252,persona_juridica,0
P-34542,persona_juridica,0
P-39423,persona_juridica,0
P-15129,persona_juridica,1
P-41627,persona_juridica,0
P-40716,persona_juridica,0
N-13106,persona_natural,0
P-23067,persona_juridica,0
UT-20649,union_temporal,0
UT-27514,union_temporal,0
P-25671,persona_juridica,0
N-03112,persona_natural,0
P-37713,persona_juridica,0
P-37561,persona_juridica,0
N-13645,persona_natural,0
P-37241,persona_juridica,0
UT-32039,union_temporal,0
N-30966,persona_natural,0
N-18931,persona_natural,0
N-07812,persona_natural,0
UT-3465,union_temporal,0
N-17929,persona_natural,0
P-44969,persona_juridica,0
N-03159,persona_natural,0
N-16756,persona_natural,0
N-20919,persona_natural,0
P-34547,persona_juridica,0
UT-41351,union_temporal,0
P-10880,persona_juridica,0
N-04051,persona_natural,0
P-30541,persona_juridica,0
N-37597,persona_natural,0
N-01187,persona_natural,0
UT-44088,union_temporal,0
P-04540,persona_juridica,0
N-34848,persona_natural,1
P-42219,persona_juridica,0
N-37122,persona_natural,0
N-04966,persona_natural,0
UT-29948,union_temporal,0
P-20146,persona_juridica,1
P-44972,persona_juridica,0
N-20093,persona_natural,0
P-37173,persona_juridica,0
P-05919,persona_juridica,0
P-28101,persona_juridica,1
N-05095,persona_natural,0
P-49836,persona_juridica,0
N-22474,persona_natural,1
UT-19058,union_temporal,0
P-18978,persona_juridica,0
N-28072,persona_natural,0
P-27134,persona_juridica,0
P-32785,persona_juridica,0
P-15327,persona_juridica,0
P-13187,persona_juridica,0
P-15698,persona_juridica,0
N-37502,persona_natural,0
N-23943,persona_natural,0
N-10468,persona_natural,0
N-17665,persona_natural,0
N-09986,persona_natural,0
N-37996,persona_natural,0
P-24165,persona_juridica,0
N-36833,persona_natural,1
UT-16694,union_temporal,0
P-23931,persona_juridica,0
N-21992,persona_natural,1
P-27344,persona_juridica,0
P-49622,persona_juridica,1
P-16006,persona_juridica,0
P-27469,persona_juridica,0
P-15520,persona_juridica,0
N-09206,persona_natural,0
N-21959,persona_natural,0
P-43212,persona_juridica,0
P-39191,persona_juridica,1
P-39651,persona_juridica,0
N-24514,persona_natural,0
N-31678,persona_natural,0
P-31466,persona_juridica,1
P-50643,persona_juridica,0
P-01565,persona_juridica,0
N-21162,persona_natural,0
P-29732,persona_juridica,0
N-19552,persona_natural,0
N-02191,persona_natural,0
N-13019,persona_natural,0
N-37027,persona_natural,0
N-14899,persona_natural,0
P-02016,persona_juridica,0
N-34932,persona_natural,0
P-22473,persona_juridica,0
P-13892,persona_juridica,0
N-03666,persona_natural,0
P-44211,persona_juridica,1
P-20369,persona_juridica,0
P-24004,persona_juridica,0
P-51001,persona_juridica,0
N-07536,persona_natural,0
UT-29058,union_temporal,0
N-17938,persona_natural,0
P-15723,persona_juridica,0
N-37262,persona_natural,0
UT-17438,union_temporal,0
P-00239,persona_juridica,0
P-29693,persona_juridica,1
P-46322,persona_juridica,0
P-03854,persona_juridica,0
N-36510,persona_natural,0
UT-25180,union_temporal,0
P-34617,persona_juridica,0
UT-7196,union_temporal,0
P-24018,persona_juridica,1
P-18541,persona_juridica,0
N-26446,persona_natural,0
P-07455,persona_juridica,0
N-15738,persona_natural,0
N-20411,persona_natural,0
UT-30876,union_temporal,0
P-07859,persona_juridica,0
N-36762,persona_natural,1
P-17031,persona_juridica,0
P-15740,persona_juridica,0
P-32752,persona_juridica,0
N-32294,persona_natural,0
P-25818,persona_juridica,0
P-38029,persona_juridica,0
UT-36931,union_temporal,0
N-26141,persona_natural,1
UT-4413,union_temporal,0
P-15772,persona_juridica,0
UT-27841,union_temporal,0
N-13644,persona_natural,0
UT-37378,union_temporal,0
P-24152,persona_juridica,0
N-23862,persona_natural,0
P-09891,persona_juridica,1
N-05076,persona_natural,0
N-27656,persona_natural,1
N-24257,persona_natural,0
N-08837,persona_natural,0
N-26688,persona_natural,1
N-29820,persona_natural,0
P-20037,persona_juridica,0
N-12266,persona_natural,0
N-18773,persona_natural,0
N-22983,persona_natural,0
N-02042,persona_natural,0
P-13082,persona_juridica,0
P-02560,persona_juridica,0
UT-44490,union_temporal,0
P-15563,persona_juridica,0
N-24467,persona_natural,0
UT-31903,union_temporal,0
P-32742,persona_juridica,0
P-38998,persona_juridica,0
P-38324,persona_juridica,1
P-48151,persona_juridica,0
N-21639,persona_natural,1
N-08147,persona_natural,0
N-20804,persona_natural,0
P-33686,persona_juridica,0
N-30295,persona_natural,0
N-15638,persona_natural,0
P-19621,persona_juridica,0
N-05297,persona_natural,0
N-12357,persona_natural,0
N-11076,persona_natural,1
P-05435,persona_juridica,0
N-21171,persona_natural,0
N-22309,persona_natural,1
N-14673,persona_natural,0
N-28679,persona_natural,1
P-36398,persona_juridica,0
P-15392,persona_juridica,0
N-37955,persona_natural,0
P-08171,persona_juridica,0
N-11651,persona_natural,0
P-23675,persona_juridica,1
P-02375,persona_juridica,1
N-32985,persona_natural,0
N-22560,persona_natural,0
N-10049,persona_natural,0
P-36839,persona_juridica,0
N-24966,persona_natural,0
P-47375,persona_juridica,0
P-02940,persona_juridica,0
N-32864,persona_natural,0
N-17251,persona_natural,1
P-49254,persona_juridica,0
N-20011,persona_natural,0
P-40404,persona_juridica,0
N-21885,persona_natural,1
P-08512,persona_juridica,1
P-46464,persona_juridica,0
N-19370,persona_natural,1
P-40945,persona_juridica,0
P-50031,persona_juridica,0
P-18600,persona_juridica,0
P-29557,persona_juridica,0
N-15625,persona_natural,0
N-14765,persona_natural,0
P-13864,persona_juridica,0
P-45441,persona_juridica,0
P-50305,persona_juridica,0
P-13510,persona_juridica,0
N-10627,persona_natural,0
N-19818,persona_natural,0
N-17914,persona_natural,0
P-03839,persona_juridica,0
P-27096,persona_juridica,0
P-02924,persona_juridica,0
P-16732,persona_juridica,0
N-03519,persona_natural,0
P-01500,persona_juridica,0
N-26966,persona_natural,0
N-31844,persona_natural,0
N-25809,persona_natural,0
N-23133,persona_natural,0
P-04319,persona_juridica,0
P-19130,persona_juridica,1
N-37987,persona_natural,0
P-02040,persona_juridica,0
N-15463,persona_natural,0
N-17983,persona_natural,0
P-24455,persona_juridica,1
N-15900,persona_natural,0
N-26266,persona_natural,0
N-09602,persona_natural,0
P-50659,persona_juridica,0
N-22541,persona_natural,0
P-51222,persona_juridica,0
P-20003,persona_juridica,0
N-12138,persona_natural,0
P-30619,persona_juridica,0
P-36084,persona_juridica,0
P-49227,persona_juridica,0
N-07831,persona_natural,1
P-51022,persona_juridica,0
P-34783,persona_juridica,0
P-45580,persona_juridica,0
P-13639,persona_juridica,0
P-11947,persona_juridica,0
N-36025,persona_natural,0
P-15043,persona_juridica,0
N-21326,persona_natural,0
UT-25288,union_temporal,0
P-09582,persona_juridica,1
P-48329,persona_juridica,1
P-41291,persona_juridica,0
UT-22130,union_temporal,0
P-23346,persona_juridica,0
P-14787,persona_juridica,0
P-36662,persona_juridica,0
P-26086,persona_juridica,0
P-07347,persona_juridica,0
N-11687,persona_natural,0
N-00300,persona_natural,0
N-32380,persona_natural,0
P-09889,persona_juridica,0
P-02648,persona_juridica,0
N-28571,persona_natural,1
P-10841,persona_juridica,0
P-30755,persona_juridica,0
N-01905,persona_natural,0
P-29827,persona_juridica,1
N-35293,persona_natural,0
UT-23511,union_temporal,0
N-17093,persona_natural,0
P-47421,persona_juridica,0
N-28076,persona_natural,0
N-16961,persona_natural,0
P-20580,persona_juridica,0
N-04888,persona_natural,0
N-17001,persona_natural,0
P-05882,persona_juridica,0
N-26047,persona_natural,0
P-13889,persona_juridica,0
N-08006,persona_natural,1
P-13162,persona_juridica,0
N-32468,persona_natural,0
P-03392,persona_juridica,1
P-24256,persona_juridica,0
P-10497,persona_juridica,0
N-12771,persona_natural,0
P-36738,persona_juridica,0
N-15394,persona_natural,0
N-14343,persona_natural,0
N-02987,persona_natural,0
P-08308,persona_juridica,1
UT-44382,union_temporal,0
P-36615,persona_juridica,0
P-06131,persona_juridica,0
N-22641,persona_natural,0
N-00568,persona_natural,0
N-16184,persona_natural,0
N-00840,persona_natural,0
P-32374,persona_juridica,0
P-18343,persona_juridica,0
P-29995,persona_juridica,0
P-22975,persona_juridica,0
P-33456,persona_juridica,0
N-15873,persona_natural,0
N-08112,persona_natural,1
N-27767,persona_natural,0
UT-33635,union_temporal,0
P-17787,persona_juridica,0
P-43619,persona_juridica,0
N-03632,persona_natural,0
N-09727,persona_natural,0
N-26923,persona_natural,1
P-25129,persona_juridica,0
N-28309,persona_natural,0
P-41448,persona_juridica,0
P-50304,persona_juridica,1
P-34620,persona_juridica,0
N-31951,persona_natural,0
P-23816,persona_juridica,0
UT-1984,union_temporal,0
N-20779,persona_natural,1
UT-26602,union_temporal,0
P-35599,persona_juridica,0
P-15452,persona_juridica,1
UT-2955,union_temporal,0
N-18253,persona_natural,0
P-01867,persona_juridica,0
P-38754,persona_juridica,0
P-27689,persona_juridica,0
P-12275,persona_juridica,1
N-26485,persona_natural,0
P-19219,persona_juridica,0
P-34307,persona_juridica,0
N-13723,persona_natural,0
N-10241,persona_natural,0
UT-1031,union_temporal,0
N-27218,persona_natural,0
N-17391,persona_natural,0
P-43652,persona_juridica,0
P-37361,persona_juridica,0
N-17932,persona_natural,0
P-01951,persona_juridica,0
N-02075,persona_natural,0
P-01911,persona_juridica,1
UT-36178,union_temporal,0
N-11715,persona_natural,0
N-11923,persona_natural,0
UT-22290,union_temporal,0
N-35500,persona_natural,0
P-25591,persona_juridica,0
P-13928,persona_juridica,0
P-31986,persona_juridica,0
P-12831,persona_juridica,0
N-20660,persona_natural,0
P-02919,persona_juridica,0
N-11904,persona_natural,0
P-21099,persona_juridica,0
N-27020,persona_natural,0
UT-36713,union_temporal,0
P-47470,persona_juridica,0
P-19601,persona_juridica,0
P-37203,persona_juridica,0
P-09727,persona_juridica,0
N-32323,persona_natural,1
N-12927,persona_natural,0
P-29949,persona_juridica,0
P-11123,persona_juridica,0
P-01091,persona_juridica,0
P-13361,persona_juridica,0
P-33942,persona_juridica,0
UT-15866,union_temporal,0
UT-44958,union_temporal,0
N-24805,persona_natural,1
N-23301,persona_natural,0
N-23857,persona_natural,0
N-26892,persona_natural,0
P-37267,persona_juridica,1
N-01471,persona_natural,0
P-40430,persona_juridica,0
N-24359,persona_natural,0
UT-3039,union_temporal,0
P-40176,persona_juridica,0
N-34490,persona_natural,0
N-36736,persona_natural,0
P-01448,persona_juridica,0
P-27890,persona_juridica,0
N-32517,persona_natural,0
P-27659,persona_juridica,0
UT-10626,union_temporal,0
N-20797,persona_natural,0
P-17600,persona_juridica,0
P-34177,persona_juridica,0
N-28138,persona_natural,0
P-00695,persona_juridica,0
P-18635,persona_juridica,0
P-40424,persona_juridica,0
N-18044,persona_natural,0
N-24807,persona_natural,0
UT-30154,union_temporal,0
P-21478,persona_juridica,0
P-29958,persona_juridica,0
N-09342,persona_natural,1
N-31574,persona_natural,0
N-07461,persona_natural,0
N-07717,persona_natural,0
P-29063,persona_juridica,0
UT-16375,union_temporal,0
N-07153,persona_natural,0
N-11756,persona_natural,0
P-46926,persona_juridica,0
P-10878,persona_juridica,0
P-15880,persona_juridica,0
N-18226,persona_natural,0
P-04717,persona_juridica,0
N-03390,persona_natural,0
P-43276,persona_juridica,0
N-01346,persona_natural,0
P-51085,persona_juridica,0
P-00650,persona_juridica,0
N-10194,persona_natural,1
N-36877,persona_natural,0
P-28294,persona_juridica,0
P-45246,persona_juridica,0
N-03994,persona_natural,0
N-07918,persona_natural,0
N-07210,persona_natural,0
N-26093,persona_natural,0
P-33471,persona_juridica,0
P-49355,persona_juridica,0
N-11092,persona_natural,0
N-20145,persona_natural,0
P-11767,persona_juridica,0
P-10108,persona_juridica,0
P-25332,persona_juridica,0
P-12293,persona_juridica,0
N-02948,persona_natural,0
N-34511,persona_natural,0
P-19152,persona_juridica,0
N-10975,persona_natural,0
P-01034,persona_juridica,1
P-33834,persona_juridica,0
N-36193,persona_natural,0
N-05828,persona_natural,0
UT-44313,union_temporal,0
P-28599,persona_juridica,0
P-08529,persona_juridica,0
N-29740,persona_natural,0
P-13032,persona_juridica,0
P-00890,persona_juridica,0
N-02826,persona_natural,0
P-25237,persona_juridica,0
P-49837,persona_juridica,0
P-21921,persona_juridica,0
P-09050,persona_juridica,0
UT-21615,union_temporal,0
P-29055,persona_juridica,0
N-24387,persona_natural,1
P-11958,persona_juridica,0
P-19842,persona_juridica,0
P-46303,persona_juridica,0
P-46891,persona_juridica,0
P-34281,persona_juridica,0
P-30320,persona_juridica,0
UT-33508,union_temporal,0
N-32737,persona_natural,1
P-05370,persona_juridica,0
P-05709,persona_juridica,0
N-21650,persona_natural,0
N-07101,persona_natural,0
N-25780,persona_natural,0
N-06401,persona_natural,0
P-34695,persona_juridica,0
P-28788,persona_juridica,0
N-21200,persona_natural,0
UT-15266,union_temporal,0
N-21056,persona_natural,0
P-32623,persona_juridica,0
N-15351,persona_natural,0
N-36845,persona_natural,0
P-10988,persona_juridica,0
N-25919,persona_natural,0
N-02298,persona_natural,1
P-27785,persona_juridica,0
P-45163,persona_juridica,0
N-37249,persona_natural,0
N-17437,persona_natural,0
N-12409,persona_natural,0
P-50533,persona_juridica,0
N-04915,persona_natural,0
N-18202,persona_natural,0
P-22213,persona_juridica,0
P-43021,persona_juridica,0
N-08933,persona_natural,0
P-06657,persona_juridica,0
P-49134,persona_juridica,0
N-33867,persona_natural,0
P-34492,persona_juridica,1
N-20042,persona_natural,0
N-11822,persona_natural,0
P-32466,persona_juridica,0
P-20872,persona_juridica,0
P-16236,persona_juridica,0
P-36790,persona_juridica,0
P-20945,persona_juridica,0
P-14358,persona_juridica,0
N-35532,persona_natural,0
N-34146,persona_natural,0
UT-45382,union_temporal,0
N-16990,persona_natural,1
N-23223,persona_natural,0
N-37220,persona_natural,0
N-04922,persona_natural,0
N-03518,persona_natural,0
UT-25657,union_temporal,0
P-13491,persona_juridica,0
P-11177,persona_juridica,0
UT-11550,union_temporal,0
P-37955,persona_juridica,0
UT-0508,union_temporal,0
N-06397,persona_natural,0
N-15630,persona_natural,0
N-10368,persona_natural,1
N-02774,persona_natural,0
P-27590,persona_juridica,0
N-01106,persona_natural,0
UT-31709,union_temporal,0
P-12923,persona_juridica,0
P-12070,persona_juridica,0
P-05551,persona_juridica,0
UT-31009,union_temporal,0
N-27699,persona_natural,0
N-00543,persona_natural,0
N-31608,persona_natural,0
N-07673,persona_natural,0
N-09818,persona_natural,0
P-47531,persona_juridica,0
N-19757,persona_natural,0
P-42504,persona_juridica,0
UT-6834,union_temporal,0
P-00438,persona_juridica,0
P-21416,persona_juridica,0
P-38513,persona_juridica,0
P-35501,persona_juridica,0
UT-40608,union_temporal,0
N-02855,persona_natural,0
N-09534,persona_natural,0
P-21356,persona_juridica,0
N-20462,persona_natural,0
P-39475,persona_juridica,0
N-27926,persona_natural,0
UT-28969,union_temporal,0
N-29497,persona_natural,1
N-05075,persona_natural,0
N-31220,persona_natural,0
P-16091,persona_juridica,0
N-34704,persona_natural,1
P-19486,persona_juridica,0
P-19273,persona_juridica,0
N-26718,persona_natural,0
P-28998,persona_juridica,0
P-19905,persona_juridica,0
P-49872,persona_juridica,0
P-37177,persona_juridica,0
P-30122,persona_juridica,0
N-25566,persona_natural,0
UT-25033,union_temporal,0
P-27865,persona_juridica,0
N-05516,persona_natural,0
N-24610,persona_natural,1
P-42525,persona_juridica,0
N-23997,persona_natural,0
P-30254,persona_juridica,0
P-16340,persona_juridica,0
N-15462,persona_natural,0
N-32681,persona_natural,0
P-11009,persona_juridica,0
P-10705,persona_juridica,0
P-26706,persona_juridica,0
P-40147,persona_juridica,0
P-27820,persona_juridica,0
N-35608,persona_natural,0
N-12082,persona_natural,0
P-31778,persona_juridica,0
P-27725,persona_juridica,1
P-06747,persona_juridica,0
P-23205,persona_juridica,1
P-50970,persona_juridica,0
P-46909,persona_juridica,0
N-34833,persona_natural,0
N-33695,persona_natural,0
N-36284,persona_natural,0
P-15879,persona_juridica,0
N-20419,persona_natural,0
P-23899,persona_juridica,0
P-16448,persona_juridica,0
P-10422,persona_juridica,0
P-18085,persona_juridica,0
UT-24253,union_temporal,0
N-11747,persona_natural,0
P-02793,persona_juridica,0
N-13761,persona_natural,0
N-30848,persona_natural,0
N-08750,persona_natural,1
N-01798,persona_natural,0
N-10002,persona_natural,0
N-01531,persona_natural,0
N-36073,persona_natural,1
N-24981,persona_natural,0
UT-34802,union_temporal,0
P-43466,persona_juridica,0
UT-6581,union_temporal,0
P-50838,persona_juridica,0
N-04507,persona_natural,0
P-16975,persona_juridica,0
UT-4344,union_temporal,0
P-12843,persona_juridica,0
P-29271,persona_juridica,0
P-41179,persona_juridica,1
P-14958,persona_juridica,0
N-24503,persona_natural,0
P-31761,persona_juridica,0
P-22816,persona_juridica,1
P-02253,persona_juridica,0
P-01022,persona_juridica,0
P-08145,persona_juridica,0
N-26679,persona_natural,0
P-12230,persona_juridica,0
P-11566,persona_juridica,0
P-44437,persona_juridica,0
P-20161,persona_juridica,0
P-25268,persona_juridica,1
P-13097,persona_juridica,0
N-03754,persona_natural,0
P-19373,persona_juridica,0
P-42892,persona_juridica,0
P-32866,persona_juridica,0
P-45100,persona_juridica,0
N-18366,persona_natural,0
N-13380,persona_natural,0
P-08319,persona_juridica,0
N-24811,persona_natural,0
N-01868,persona_natural,0
P-47146,persona_juridica,0
P-30074,persona_juridica,0
N-19228,persona_natural,0
P-22887,persona_juridica,0
N-30870,persona_natural,0
N-14792,persona_natural,0
N-03818,persona_natural,0
N-28342,persona_natural,0
P-38672,persona_juridica,1
N-00607,persona_natural,1
N-11094,persona_natural,0
P-39949,persona_juridica,0
P-31820,persona_juridica,0
N-06492,persona_natural,0
P-48638,persona_juridica,0
N-36397,persona_natural,0
N-30225,persona_natural,0
N-24887,persona_natural,0
N-27922,persona_natural,0
N-16409,persona_natural,0
P-27172,persona_juridica,0
P-24113,persona_juridica,0
N-23062,persona_natural,1
N-33983,persona_natural,0
N-08880,persona_natural,0
N-22317,persona_natural,0
P-23142,persona_juridica,0
N-16928,persona_natural,0
N-12854,persona_natural,1
P-16652,persona_juridica,0
N-28645,persona_natural,0
N-37331,persona_natural,0
P-37769,persona_juridica,1
N-26850,persona_natural,0
P-31064,persona_juridica,0
P-03260,persona_juridica,0
P-16235,persona_juridica,0
P-50443,persona_juridica,0
N-19647,persona_natural,0
N-22744,persona_natural,0
P-41031,persona_juridica,0
P-28591,persona_juridica,0
N-04884,persona_natural,1
UT-21943,union_temporal,0
P-45597,persona_juridica,0
N-04651,persona_natural,0
P-34079,persona_juridica,0
P-22380,persona_juridica,1
P-29262,persona_juridica,1
N-11554,persona_natural,1
N-04005,persona_natural,0
P-06027,persona_juridica,0
N-36274,persona_natural,0
P-21373,persona_juridica,0
N-25148,persona_natural,0
N-27918,persona_natural,0
N-07200,persona_natural,0
P-31610,persona_juridica,0
P-50582,persona_juridica,0
N-04938,persona_natural,0
P-45599,persona_juridica,0
N-33553,persona_natural,0
P-22732,persona_juridica,0
N-12536,persona_natural,0
P-43154,persona_juridica,0
N-09963,persona_natural,0
UT-22257,union_temporal,0
P-09380,persona_juridica,0
P-33305,persona_juridica,0
P-11451,persona_juridica,0
P-42673,persona_juridica,0
P-44364,persona_juridica,0
N-06381,persona_natural,1
P-22029,persona_juridica,0
N-13196,persona_natural,0
P-06138,persona_juridica,0
N-21046,persona_natural,0
P-33658,persona_juridica,0
P-04881,persona_juridica,0
P-39329,persona_juridica,0
N-34220,persona_natural,0
P-27314,persona_juridica,0
P-50658,persona_juridica,0
P-06087,persona_juridica,0
N-12721,persona_natural,0
P-46128,persona_juridica,0
UT-37945,union_temporal,0
P-05064,persona_juridica,0
P-02571,persona_juridica,0
P-42091,persona_juridica,0
N-15823,persona_natural,0
P-28034,persona_juridica,0
N-25627,persona_natural,0
P-47525,persona_juridica,0
P-48805,persona_juridica,0
N-01928,persona_natural,0
N-15962,persona_natural,0
N-23056,persona_natural,1
N-21379,persona_natural,1
N-05455,persona_natural,0
P-07591,persona_juridica,0
P-06960,persona_juridica,1
UT-16629,union_temporal,0
P-46067,persona_juridica,0
P-27317,persona_juridica,0
P-51109,persona_juridica,0
P-17778,persona_juridica,1
P-24407,persona_juridica,0
N-37155,persona_natural,0
P-04194,persona_juridica,0
N-11893,persona_natural,0
P-25571,persona_juridica,0
UT-33494,union_temporal,0
N-17108,persona_natural,0
N-05677,persona_natural,0
P-01788,persona_juridica,0
P-08508,persona_juridica,0
P-13486,persona_juridica,0
N-09844,persona_natural,0
N-22445,persona_natural,0
N-33031,persona_natural,0
P-21752,persona_juridica,1
N-31748,persona_natural,0
N-13597,persona_natural,0
N-11026,persona_natural,0
P-33959,persona_juridica,0
P-06982,persona_juridica,1
N-19322,persona_natural,0
P-03332,persona_juridica,0
N-07900,persona_natural,0
N-14999,persona_natural,0
N-20060,persona_natural,0
N-11556,persona_natural,0
P-06718,persona_juridica,0
P-34301,persona_juridica,0
P-12899,persona_juridica,0
P-18048,persona_juridica,0
N-01139,persona_natural,0
N-16333,persona_natural,1
P-29606,persona_juridica,0
P-30227,persona_juridica,0
P-44841,persona_juridica,1
N-13249,persona_natural,0
P-28775,persona_juridica,0
N-27013,persona_natural,0
UT-7454,union_temporal,0
N-18530,persona_natural,0
N-29307,persona_natural,0
P-34323,persona_juridica,0
P-18129,persona_juridica,0
P-39118,persona_juridica,0
N-05694,persona_natural,1
N-19698,persona_natural,0
N-20624,persona_natural,0
P-10766,persona_juridica,0
N-13492,persona_natural,0
P-33428,persona_juridica,1
N-00922,persona_natural,0
N-37500,persona_natural,0
N-18996,persona_natural,0
P-48208,persona_juridica,0
P-09304,persona_juridica,0
P-44527,persona_juridica,0
N-33006,persona_natural,0
P-07622,persona_juridica,0
P-47009,persona_juridica,0
P-31021,persona_juridica,0
P-19893,persona_juridica,0
P-30236,persona_juridica,0
N-25146,persona_natural,0
N-19887,persona_natural,0
P-43536,persona_juridica,0
N-22635,persona_natural,0
N-26176,persona_natural,1
P-23431,persona_juridica,1
N-09250,persona_natural,0
N-01415,persona_natural,0
N-05594,persona_natural,0
UT-22066,union_temporal,0
N-16413,persona_natural,0
P-36245,persona_juridica,0
P-36455,persona_juridica,0
N-08573,persona_natural,0
P-46699,persona_juridica,0
P-14929,persona_juridica,0
P-44202,persona_juridica,0
P-14544,persona_juridica,0
P-15649,persona_juridica,0
N-27610,persona_natural,0
